Year,DOY,Temperature,RelativeHumidity,Precipitation
2013,120,28,15.8,0
2013,121,26.1,17.8,0
2013,122,25.7,10,0
2013,123,24.1,17.6,0
2013,124,25.2,22.4,0
2013,125,25,18.9,0
2013,126,23.8,33.5,0
2013,127,22.5,34,0
2013,128,21.6,33.8,0
2013,129,22.8,32.9,0
2013,130,25.4,28.1,0
2013,131,26.4,28.1,0
2013,132,27.5,26.9,0
2013,133,29.3,22.9,0
2013,134,31,17.4,0
2013,135,29.7,19.9,0
2013,136,28.5,20.5,0
2013,137,26.6,20,0
2013,138,27.1,25.1,0
2013,139,27.1,24.6,0
2013,140,28.1,16.8,0
2013,141,26.5,23.9,0
2013,142,28.4,20.5,0
2013,143,28.5,17.5,0
2013,144,27.9,17.5,0
2013,145,27.6,17.4,0
2013,146,26.6,19.3,0
2013,147,25.8,23.1,0
2013,148,26.7,26,0
2013,149,28.9,23.8,0
2013,150,29.3,30.6,0
2013,151,29.9,32.7,0
2013,152,31.9,27,0
2013,153,32.9,22.6,0
2013,154,31.5,17.3,0
2013,155,30.8,20.4,0
2013,156,30.2,22.8,0
2013,157,32.3,20.2,0
2013,158,34.1,17.3,0
2013,159,33.5,16.4,0
2013,160,33.2,14.8,0
2013,161,32.9,16.6,0
2013,162,31.9,21.4,0
2013,163,33.6,21.5,0
2013,164,33.8,20.3,0
2013,165,32.1,26.3,0
2013,166,33,21.7,0
2013,167,32.6,17.9,0
2013,168,31.6,21.1,0
2013,169,31.4,19.1,0
2013,170,31.1,18.8,0
2013,171,31.3,17.8,0
2013,172,30.8,19.8,0
2013,173,30.2,21.4,0
2013,174,30.9,17.9,0
2013,175,30.7,18.3,0
2013,176,30.7,21.6,0
2013,177,31,21,0
2013,178,33.3,21,0
2013,179,35.2,24,0
2013,180,37.8,18.3,0
2013,181,37,24.6,0
2013,182,36.8,26.1,0
2013,183,35.3,29.1,0
2013,184,35.3,25.5,0
2013,185,35.4,26.8,0
2013,186,34.2,31.8,0
2013,187,34.7,36.4,0
2013,188,35.3,33.8,0
2013,189,36.8,27.1,0
2013,190,34,37.2,0
2013,191,33.5,39.7,0
2013,192,30.8,51.3,0
2013,193,30.9,46.2,0
2013,194,33.1,42.2,0
2013,195,35.2,31.8,0
2013,196,34.5,37.7,0
2013,197,31.4,47.5,0
2013,198,31.9,44.5,0
2013,199,34,32.1,0
2013,200,32.2,45.6,13.72
2013,201,29.8,61.2,0
2013,202,26.3,79,15.49
2013,203,29.2,63.6,0
2013,204,31.9,46.4,0
2013,205,33.9,37.2,0
2013,206,31.5,51.8,1.52
2013,207,32.8,50.3,0
2013,208,33,44,0
2013,209,34.3,32.9,0
2013,210,33.8,24.7,0
2013,211,33.9,27,0
2013,212,34.7,27.1,0
2013,213,34,34.7,0
2013,214,33.8,35.4,0
2013,215,33.7,32.2,0
2013,216,33,24.1,0
2013,217,31,35.7,0
2013,218,26.8,60.9,0.25
2013,219,30.3,44.3,0
2013,220,30.5,30.5,0
2013,221,31.6,25.4,0
2013,222,32.2,19.7,0
2013,223,31.1,24.9,0
2013,224,32.3,30.3,0
2013,225,31.5,23.8,0
2013,226,33.6,24.2,0
2013,227,35,30,0
2013,228,35.3,30.5,0
2013,229,35.1,32.5,0
2013,230,34.3,32.2,0
2013,231,34.9,29.9,0
2013,232,34.2,30.1,0
2013,233,32.3,37.3,0
2013,234,32.9,36.3,0
2013,235,32.1,38.5,0
2013,236,29.9,50.1,0.25
2013,237,28.1,59.7,0
2013,238,29.2,58.9,2.79
2013,239,32.2,49.4,0
2013,240,33.2,38.1,0
2013,241,29,62.9,0
2013,242,29.6,63.3,0
2013,243,30.5,58.6,0
2013,244,32.9,43.8,0
2013,245,32,47.2,0
2013,246,33.7,40.4,0
2013,247,34.8,31.5,0
2013,248,34.2,33.8,0
2013,249,33.6,33.6,2.54
2013,250,29.3,49.6,0
2013,251,26.4,68.6,18.54
2013,252,24.5,81.4,10.67
2013,253,24.8,72.8,0
2013,254,27,58.8,0
2013,255,28.9,42.8,0
2013,256,29.7,46.7,0
2013,257,31.4,41.4,0
2013,258,30.5,42.1,0
2013,259,32,39.1,0
2013,260,34.1,30.8,0
2013,261,31.6,25.2,0
2013,262,28.5,30.7,0
2013,263,29.3,31.1,0
2013,264,31.2,32.6,0
2013,265,26.9,27.8,0
2013,266,23.5,32,0
2013,267,25.4,31.7,0
2013,268,26.3,32.7,0
2013,269,26.3,25.5,0
2013,270,23.1,20.6,0
2013,271,21.8,32.3,0
2013,272,23.1,34.2,0
2013,273,23.4,39.3,0
2013,274,24.5,31.4,0
2013,275,24.7,36.7,0
2013,276,25,34.6,0
2013,277,23.6,25.5,0
2013,278,21.1,19.7,0
2013,279,21.8,25.1,0
2013,280,22.7,31.8,0
2013,281,22.9,33.8,0
2013,282,23.1,30,0
2013,283,16.5,51.6,0.25
2013,284,16.7,50.8,0
2013,285,19.4,42.6,0
2013,286,20.6,39.4,0
2013,287,20.2,39.8,0
2013,288,19,34,0
2013,289,18.3,33.3,0
2013,290,18.2,36.1,0
2013,291,18.5,35.2,0
2013,292,19.2,34.8,0
2013,293,18.9,29.8,0
2013,294,19.3,29.7,0
2013,295,20.5,34.3,0
2013,296,21.9,33,0
2013,297,22,31.4,0
2013,298,20.3,34.4,0
2013,299,21.1,40,0
2013,300,22.3,35.8,0
2013,301,21.6,33.7,0
2013,302,17.7,44.5,0
2013,303,15.5,44.9,0
2013,304,14.8,45.8,0
2013,305,15.9,44.4,0
2013,306,19.1,35.8,0
2013,307,18.6,38.7,0
2013,308,17.5,45.7,1.02
2013,309,16.4,56.1,0
2013,310,14.5,37.9,0
2013,311,15.9,34.2,0
2013,312,17.1,43.1,0
2013,313,17.6,47.1,0
2013,314,17.5,50.8,0
2013,315,19.2,50.8,0
2013,316,21.8,37.9,0
2013,317,22.1,37.5,0
2013,318,18.4,55,0
2013,319,20,46.8,0
2013,320,16.7,64.3,0
2013,321,15.7,64.2,0
2013,322,16.9,60.1,0
2013,323,16.9,59.5,0
2013,324,16.8,60.1,0
2013,325,15.8,66.9,4.83
2013,326,12.4,96.1,35.56
2013,327,11.5,82.1,8.13
2013,328,11.5,69.1,0.25
2013,329,10.1,75.4,0
2013,330,13.4,57.2,0
2013,331,15.7,29.3,0
2013,332,13.3,46.4,0
2013,333,13.3,60.5,0
2013,334,12.9,70.5,0
2013,335,13.1,74,0
2013,336,11.7,71.8,0
2013,337,13.3,63.5,0
2013,338,11.8,58.7,0
2013,339,6.7,48.3,0
2013,340,4.7,54.2,0
2013,341,6.4,57.6,0
2013,342,10.3,44.4,0
2013,343,5.5,40.4,0
2013,344,6.4,39.3,0
2013,345,10,47.7,0
2013,346,12.9,42.9,0
2013,347,9.2,53.8,0
2013,348,9.3,55.7,0
2013,349,10.1,45.9,0
2013,350,11.5,51.4,0
2013,351,13.4,52,0
2013,352,13.9,53.1,0
2013,353,13.4,59.1,4.06
2013,354,11.3,83.3,6.86
2013,355,8.7,78.9,0
2013,356,8.3,73.6,0
2013,357,9.6,65.1,0
2013,358,10.3,59.8,0
2013,359,10.8,51.5,0
2013,360,11.2,40.6,0
2013,361,11,48.6,0
2013,362,10.2,52.2,0
2013,363,10.2,54.4,0
2013,364,9.2,48.7,0
2013,365,9.9,51.7,0
2012,1,15.1,48.5,0
2012,2,15.5,37.8,0
2012,3,13.3,48.8,0
2012,4,13.5,51.2,0
2012,5,13.2,46.9,0
2012,6,12.2,48.2,0
2012,7,12.5,45.7,0
2012,8,12.6,32,0
2012,9,10.9,38.9,0
2012,10,10.4,48.4,0
2012,11,9.9,53.7,0
2012,12,9.6,48.9,0
2012,13,9.4,39.1,0
2012,14,11.2,36.5,0
2012,15,13.2,41.5,0
2012,16,13.4,62.3,0
2012,17,11.3,64,0
2012,18,10.4,58.1,0
2012,19,10.7,54.4,0
2012,20,11.3,49.1,0
2012,21,13.2,41.7,0
2012,22,11.1,37.4,0
2012,23,10.2,47,0
2012,24,12.8,49.2,0
2012,25,12.4,35.6,0
2012,26,12.1,44.7,0
2012,27,12.6,46.3,0
2012,28,15.1,23,0
2012,29,13.1,33.7,0
2012,30,12.6,42,0
2012,31,13.9,35.4,0
2012,32,12.4,44.4,0
2012,33,11.8,42.4,0
2012,34,11.1,47.9,0
2012,35,11.1,45.5,0
2012,36,11.5,42.1,0
2012,37,11.8,45.6,0
2012,38,14.2,39.8,0
2012,39,16.1,38.5,0
2012,40,15.7,42.1,0
2012,41,15.4,41.9,0
2012,42,17.2,32,0
2012,43,15.2,37.9,0
2012,44,13.7,47.2,0
2012,45,11.5,51.6,0
2012,46,9.9,60.7,0
2012,47,12.2,48.2,0
2012,48,12.5,55.4,0
2012,49,12.4,54.5,0
2012,50,12.9,44.2,0
2012,51,12.1,44.3,0
2012,52,12.4,38.6,0
2012,53,13.6,35.6,0
2012,54,15.9,32.4,0
2012,55,15.9,36.3,0
2012,56,15.6,35,0
2012,57,15.8,33.7,0
2012,58,16.9,33.9,0
2012,59,11.1,47.4,0
2012,60,11,47,0
2012,61,12.7,41.3,0
2012,62,12.9,26.7,0
2012,63,12.1,23.5,0
2012,64,15.5,32.6,0
2012,65,17.2,34.6,0
2012,66,19.7,21.3,0
2012,67,12.3,23.8,0
2012,68,12.6,36.4,0
2012,69,15.6,32.2,0
2012,70,15.7,31.2,0
2012,71,16.1,32.1,0
2012,72,17,26.6,0
2012,73,17.4,22.6,0
2012,74,17.2,25.3,0
2012,75,18.1,28.3,0
2012,76,19,26.2,0
2012,77,19.1,28.8,0
2012,78,9.4,72.5,9.91
2012,79,8.7,57.2,0
2012,80,10.8,50.7,0
2012,81,14.3,45.5,0
2012,82,17.8,43,0
2012,83,20.5,34.6,0
2012,84,20.7,33.2,0
2012,85,20.8,31.6,0
2012,86,17,48.2,0
2012,87,18,44.3,0
2012,88,19.1,36.3,0
2012,89,19.9,32.7,0
2012,90,21.2,33,0
2012,91,23.7,27.8,0
2012,92,19,25.9,0
2012,93,16.7,20.2,0
2012,94,17.2,24.8,0
2012,95,18.8,28.7,0
2012,96,20.9,25,0
2012,97,19.8,19.1,0
2012,98,19.5,26.6,0
2012,99,21.8,25.6,0
2012,100,23.1,26.1,0
2012,101,23.4,25.1,0
2012,102,20.4,35,0
2012,103,17.9,30.8,0
2012,104,18.6,28.5,0
2012,105,13.1,41.9,0
2012,106,15.9,40.2,0
2012,107,19.4,36.8,0
2012,108,21.9,35.4,0
2012,109,23.7,26.4,0
2012,110,25.3,22,0
2012,111,26.1,26.7,0
2012,112,27,30,0
2012,113,28.1,26.5,0
2012,114,28.7,21.8,0
2012,115,25.2,23.2,0
2012,116,24.9,28.7,0
2012,117,22,37.2,1.78
2012,118,21.5,38.3,0
2012,119,24.3,30.2,0
2012,120,25.2,26.7,0
2012,121,26.5,28.6,0
2012,122,26.1,23.6,0
2012,123,25.5,27.8,0
2012,124,25.8,25.9,0
2012,125,25.6,26.1,0
2012,126,26,21.9,0
2012,127,25.2,20.8,0
2012,128,25,14.3,0
2012,129,24.4,18.3,0
2012,130,24.2,36.3,2.54
2012,131,24.7,42,0
2012,132,27.8,21.7,0
2012,133,26.9,18.2,0
2012,134,29.4,19.1,0
2012,135,29.4,17.8,0
2012,136,30.6,19.3,0
2012,137,31.5,14.9,0
2012,138,30.1,17.4,0
2012,139,28.1,19.2,0
2012,140,26.7,22.3,0
2012,141,27.8,27.4,0
2012,142,29.8,24.6,0
2012,143,31.3,17.5,0
2012,144,30,14.9,0
2012,145,28.2,27.6,0
2012,146,26.3,30.3,0
2012,147,21.7,24.7,0
2012,148,21.4,26.6,0
2012,149,24,23.1,0
2012,150,26.4,21,0
2012,151,28.7,18.9,0
2012,152,31.8,15.8,0
2012,153,32.8,18,0
2012,154,31.9,16.4,0
2012,155,29.1,21.5,0
2012,156,29.9,21.7,0
2012,157,30.5,19.5,0
2012,158,29.2,18,0
2012,159,29.4,21.5,0
2012,160,30,21.7,0
2012,161,30.5,17,0
2012,162,29.9,19.6,0
2012,163,30.9,21.3,0
2012,164,31.4,19.3,0
2012,165,31.6,18.1,0
2012,166,31.7,16.9,0
2012,167,31.2,19.8,0
2012,168,31.1,23,0
2012,169,33.7,26.3,0
2012,170,35.6,17,0
2012,171,33,14,0
2012,172,31.7,17.3,0
2012,173,33.1,21,0
2012,174,32.9,21.1,0
2012,175,32.7,21.3,0
2012,176,34,24.1,0
2012,177,35,20,0
2012,178,35.6,23.1,0
2012,179,34.7,32.7,0
2012,180,35.2,32,0
2012,181,36.2,24.3,0
2012,182,35.4,18.7,0
2012,183,34.5,15.7,0
2012,184,34.2,23.2,0
2012,185,32.2,33.8,0
2012,186,26.3,68.2,3.3
2012,187,29.6,55.7,0
2012,188,33.3,23.9,0
2012,189,33.8,19.1,0
2012,190,34.7,25.4,0
2012,191,36.9,23.1,0
2012,192,35.5,26.8,0
2012,193,35.7,31.5,1.02
2012,194,31.6,51.7,7.87
2012,195,29.9,55.3,3.3
2012,196,28.6,64.9,1.27
2012,197,29.5,57.7,0
2012,198,32,38.8,0
2012,199,31.7,26.7,0
2012,200,32.4,22.7,0
2012,201,33.7,23.8,0
2012,202,33.3,34.2,0
2012,203,31.6,46.9,0.25
2012,204,31.2,50.9,0
2012,205,32.7,44.9,0
2012,206,32.2,43.9,0
2012,207,33.9,34.6,0
2012,208,34.2,25.6,0
2012,209,35.7,22,0
2012,210,31.3,46.1,4.57
2012,211,29,67.2,1.02
2012,212,30.1,57.6,0
2012,213,31.4,50.2,0
2012,214,32.2,40.9,0
2012,215,32.6,35.4,0
2012,216,33.5,33.2,0
2012,217,34.5,28,0
2012,218,34.3,27.6,0
2012,219,35.2,32.9,0
2012,220,36.2,31,0
2012,221,37.4,25.8,0
2012,222,36.5,28.8,0
2012,223,35.5,30.1,0
2012,224,35.6,30.6,0
2012,225,36,29.8,0
2012,226,36.3,28,0
2012,227,37.1,25.5,5.84
2012,228,31.2,45.8,0
2012,229,31.4,48.1,0.76
2012,230,28.8,64.9,3.81
2012,231,30.8,56.1,0.76
2012,232,33.2,45.5,0
2012,233,34.2,40.6,0
2012,234,32.1,49.9,8.64
2012,235,27.2,77,2.79
2012,236,28.4,66.3,17.27
2012,237,30,58.2,0.51
2012,238,31.6,42.3,0
2012,239,32.2,38.4,0
2012,240,33,39.4,0
2012,241,34,35.6,0
2012,242,33.2,38.1,0
2012,243,32.4,44,0
2012,244,32.2,43,0
2012,245,33.4,41.5,0
2012,246,34,39.9,0
2012,247,33.2,39.4,0
2012,248,31.2,50.3,5.59
2012,249,31.4,51.5,0
2012,250,31.3,53.7,0.76
2012,251,26.5,73.4,1.52
2012,252,29.1,57.9,0
2012,253,29,44.8,0
2012,254,28.5,57.2,3.56
2012,255,24.4,74.6,1.52
2012,256,27.2,61.8,0
2012,257,29.5,46.6,0
2012,258,28.6,29.8,0
2012,259,27.5,30.8,0
2012,260,27.7,35.4,0
2012,261,29,40.6,0
2012,262,29.1,40.2,0
2012,263,29.2,33.8,0
2012,264,29.4,33.1,0
2012,265,29,35.2,0
2012,266,30.1,33.4,0
2012,267,29.7,32.2,0
2012,268,29,32.3,0
2012,269,27.7,32,0
2012,270,26.5,34.1,0
2012,271,26.5,37.7,0
2012,272,27.4,47.6,0
2012,273,28.1,36.6,0
2012,274,28.1,36.5,0
2012,275,28.4,25.9,0
2012,276,27.7,28.9,0
2012,277,27.7,29,0
2012,278,27,31.9,0
2012,279,25.3,35.2,0
2012,280,24.8,36.4,0
2012,281,25.3,37.2,0
2012,282,24.8,39.9,0
2012,283,25.3,44.4,0
2012,284,26,37.4,0
2012,285,24.9,39.2,0
2012,286,20.3,39.4,0
2012,287,19,49,0
2012,288,22.6,42.9,0
2012,289,23.7,36.8,0
2012,290,23.3,33.9,0
2012,291,23.7,34.1,0
2012,292,23,43,0
2012,293,23,40.9,0
2012,294,23.1,35.3,0
2012,295,23.9,40.5,0
2012,296,21.4,57.4,0
2012,297,21.6,52.5,0
2012,298,20.4,41.7,0
2012,299,19,30.4,0
2012,300,20,20.1,0
2012,301,18.3,31.6,0
2012,302,19.4,38.7,0
2012,303,19.8,40.5,0
2012,304,19.5,41,0
2012,305,19,40.1,0
2012,306,19.4,37.5,0
2012,307,19.9,37.8,0
2012,308,19.4,42.8,0
2012,309,19.9,45.6,0
2012,310,20.2,41.1,0
2012,311,19.8,42.4,0
2012,312,20.1,40.9,0
2012,313,20,42.3,0
2012,314,19.5,51.7,0.25
2012,315,13.2,36.8,0
2012,316,9.4,44.9,0
2012,317,11.9,34.9,0
2012,318,13.1,41.1,0
2012,319,14.7,42.6,0
2012,320,15.1,43.8,0
2012,321,16.6,43.7,0
2012,322,15.1,48.3,0
2012,323,17,50.2,0
2012,324,16.1,58.7,0
2012,325,16.4,54.3,0
2012,326,17,50.8,0
2012,327,14.9,55.3,0
2012,328,16.1,50.2,0
2012,329,17.5,44.3,0
2012,330,16.1,50.5,0
2012,331,15.6,50.3,0
2012,332,16.1,51,0
2012,333,16.9,45.5,0
2012,334,15.4,52.4,0
2012,335,15.8,57.6,0
2012,336,15.3,62.8,0
2012,337,15.4,58.4,0
2012,338,16,57.4,0
2012,339,15.4,64.3,0
2012,340,15.9,54.5,0
2012,341,15.2,49.6,0
2012,342,14.3,57.3,0
2012,343,12.9,59.9,0
2012,344,12.3,47.6,0
2012,345,10.4,26.9,0
2012,346,9.4,40.9,0
2012,347,10.7,39.4,0
2012,348,13.3,49.4,3.3
2012,349,12,69.3,7.87
2012,350,10,90,9.14
2012,351,8.4,78.7,0.25
2012,352,8.6,74.4,0
2012,353,10,76.5,2.79
2012,354,8.4,56.4,0
2012,355,7.7,50.4,0
2012,356,10.4,42.8,0
2012,357,11.9,51.6,0
2012,358,9.5,64.7,0
2012,359,10.2,66.5,0
2012,360,9.1,40.2,0
2012,361,7.7,54.5,0
2012,362,6.5,65.2,0
2012,363,6,69.5,0
2012,364,7.3,57.7,0
2012,365,7.5,66.6,0.51
2012,366,7.3,65.3,0
2011,1,2.2,51,0
2011,2,4.2,55.6,0
2011,3,7.4,56.5,0
2011,4,6.9,67.6,0
2011,5,7.2,66.5,0
2011,6,8.8,59.7,0
2011,7,9.3,56.1,0
2011,8,8.3,59.2,0
2011,9,9.6,57.5,0
2011,10,9.2,65.8,0
2011,11,9.4,46.6,0
2011,12,12.4,45.6,0
2011,13,11.8,51.5,0
2011,14,13.4,48.1,0
2011,15,14,41,0
2011,16,12,54.3,0
2011,17,13.6,55,0
2011,18,13.6,60.6,0
2011,19,14.2,53.2,0
2011,20,13.1,43.7,0
2011,21,10.6,40.4,0
2011,22,11.7,43.3,0
2011,23,13.4,29.3,0
2011,24,10.5,37.4,0
2011,25,11.1,34.8,0
2011,26,12.4,37.3,0
2011,27,13.5,32.6,0
2011,28,12,38.9,0
2011,29,11.6,37.8,0
2011,30,13.4,32.3,0
2011,31,12.3,50.2,0.51
2011,32,9.6,36,0
2011,33,2.7,14.9,0
2011,34,2.2,22.1,0
2011,35,4.4,25.6,0
2011,36,7.5,32.3,0
2011,37,10,39.4,0
2011,38,12.1,35.1,0
2011,39,13.4,25.3,0
2011,40,11.2,29.6,0
2011,41,10.3,20.8,0
2011,42,11.3,27.7,0
2011,43,13.3,29.7,0
2011,44,14,30.6,0
2011,45,14.7,29.7,0
2011,46,15.1,31.2,0
2011,47,16.4,37.7,0
2011,48,16.5,44.7,0
2011,49,15.2,48.8,0
2011,50,14.4,61.6,7.62
2011,51,9.2,77.8,1.02
2011,52,9.9,58,0
2011,53,11.1,53.9,0
2011,54,11.1,51.5,0
2011,55,11.4,52.8,0
2011,56,11.9,51.2,0
2011,57,14.1,39.7,2.54
2011,58,8.2,65.2,7.11
2011,59,10.6,52.7,0
2011,60,14.1,49,0
2011,61,15.8,47.7,0
2011,62,17.5,42.2,0
2011,63,17.7,34.8,0
2011,64,16.3,24.7,0
2011,65,16.5,33.3,0
2011,66,18.6,35.8,0
2011,67,15.5,32.9,0
2011,68,16,37.3,0
2011,69,19,35.7,0
2011,70,18.7,34,0
2011,71,20,26.5,0
2011,72,19.5,32.9,0
2011,73,20.2,32.4,0
2011,74,20.6,34.7,0
2011,75,22.1,30.8,0
2011,76,23,29.4,0
2011,77,21.6,30.5,0
2011,78,18.8,21.8,0
2011,79,18.2,22,0
2011,80,14.6,55,2.03
2011,81,12.5,60.7,0
2011,82,14.1,45.8,0
2011,83,16,32.9,0
2011,84,15.4,38.9,0
2011,85,17,43.3,0
2011,86,17,42.8,0
2011,87,18.4,42.8,0
2011,88,20.6,34.8,0
2011,89,22.3,26.3,0
2011,90,24,31.7,0
2011,91,25.6,30,0
2011,92,26.6,21.2,0
2011,93,24.6,25,0
2011,94,21.2,17.8,0
2011,95,21.1,24,0
2011,96,21.4,32.4,0
2011,97,21.2,40.7,0
2011,98,16.5,41.9,0
2011,99,8,81.4,4.57
2011,100,11.8,60.9,0
2011,101,17.4,41.3,0
2011,102,19.5,34.7,0
2011,103,20.5,29.3,0
2011,104,20.3,17.2,0
2011,105,21.5,24.7,0
2011,106,23.7,28.4,0
2011,107,25.9,26.3,0
2011,108,24.9,26.1,0
2011,109,23.9,34.4,0
2011,110,24.1,32.4,0
2011,111,25.4,26.5,0
2011,112,24.2,21.1,0
2011,113,24,25.6,0
2011,114,23,33.2,0
2011,115,23.1,27.1,0
2011,116,24.3,18.2,0
2011,117,23.3,13.3,0
2011,118,23.3,26.7,0
2011,119,25.4,20.2,0
2011,120,21.7,10.6,0
2011,121,20.3,11.4,0
2011,122,21,15.7,0
2011,123,24.2,16.8,0
2011,124,24.9,24.8,0
2011,125,26,21.6,0
2011,126,26.6,22.5,0
2011,127,27.6,18.5,0
2011,128,26.5,19.4,0
2011,129,20.8,28.2,0
2011,130,18.8,29.5,0
2011,131,21.4,32.9,0
2011,132,25.3,25.3,0
2011,133,28.5,21.1,0
2011,134,27.6,18.9,0
2011,135,26.1,21,0
2011,136,23.4,23,0
2011,137,21.8,24.6,0
2011,138,19.8,41.1,2.79
2011,139,18.9,36.5,0
2011,140,23,29.3,0
2011,141,25.6,27.1,0
2011,142,27,19.6,0
2011,143,25.3,20,0
2011,144,23.6,21.6,0
2011,145,25.5,26.2,0
2011,146,27.6,21.7,0
2011,147,28.3,22.6,0
2011,148,30.6,20.5,0
2011,149,25.3,21.8,0
2011,150,21.9,21.7,0
2011,151,25.4,25.2,0
2011,152,26.8,23,0
2011,153,26.2,16.9,0
2011,154,25.9,18.3,0
2011,155,28.5,15.4,0
2011,156,30.1,17.9,0
2011,157,28.2,18,0
2011,158,26.8,20.4,0
2011,159,28.1,17.8,0
2011,160,27.2,23.4,0
2011,161,29.2,22.9,0
2011,162,29.2,20.1,0
2011,163,29.5,18.8,0
2011,164,28.7,19.5,0
2011,165,29.9,21.4,0
2011,166,32.3,21.6,0
2011,167,31.9,20.4,0
2011,168,31.5,20.6,0
2011,169,31.1,20.5,0
2011,170,29.9,20,0
2011,171,31.7,15.9,0
2011,172,31.5,22.5,0
2011,173,33.7,22.2,0
2011,174,34,23.8,0
2011,175,34.5,26.1,0
2011,176,34,25.9,0
2011,177,34.5,22.7,0
2011,178,34.7,23.1,0
2011,179,35,24.5,0
2011,180,36.1,23.5,0
2011,181,33.8,16.9,0
2011,182,32.8,24.6,0
2011,183,34.7,28.6,0
2011,184,35.4,31.6,0
2011,185,33,43.1,0
2011,186,32.9,43.9,0
2011,187,31.6,47.9,0
2011,188,34.7,36.1,0
2011,189,35.2,32.9,0
2011,190,34.4,34.5,0
2011,191,32.2,43,0
2011,192,31.2,49.9,5.84
2011,193,33.4,31.4,0
2011,194,32.2,18.7,0
2011,195,30,19.2,0
2011,196,29.8,25.8,0
2011,197,32,22.5,0
2011,198,34.7,21,0
2011,199,35,32.4,0
2011,200,35.4,31.2,0
2011,201,35.9,30.7,0
2011,202,35,30.2,0
2011,203,34.5,24.5,0
2011,204,33.8,35.6,0
2011,205,32.1,46.6,4.06
2011,206,29.9,58.4,1.27
2011,207,33.8,34.2,0
2011,208,34.2,27.7,0
2011,209,34.6,29,0
2011,210,33.6,36.6,0
2011,211,33.9,40.5,0
2011,212,33.6,43.8,11.68
2011,213,32.9,47.3,0
2011,214,35.9,35.1,0
2011,215,35.8,31.1,0
2011,216,34.4,38.1,0
2011,217,36.7,26,0
2011,218,35.2,27.3,0
2011,219,35.2,36.2,0
2011,220,34,40.9,0
2011,221,34.4,26.3,0
2011,222,34.5,23.2,0
2011,223,33,41.2,0
2011,224,32.9,36.4,0
2011,225,33.1,39.9,0
2011,226,34.9,33.8,0
2011,227,34.3,34,0
2011,228,33.8,37.7,0
2011,229,35.1,37.2,0
2011,230,34.6,38.2,0
2011,231,32.7,43.5,0
2011,232,34,34.1,0
2011,233,34,25,0
2011,234,34.6,28.9,0
2011,235,35.7,27.3,0
2011,236,37.1,23.7,0
2011,237,37.1,26,0
2011,238,36.9,28.5,0
2011,239,35.9,32.3,0
2011,240,35.3,32.1,0
2011,241,35,32.9,0
2011,242,35.1,30.5,0
2011,243,35.9,27.5,0
2011,244,36,26,0
2011,245,33.4,35.1,0
2011,246,33.8,27.8,0
2011,247,34.5,27.9,0
2011,248,34.8,30.4,0
2011,249,33.7,37.1,0
2011,250,32.8,35.2,0
2011,251,33.5,30.1,0
2011,252,31.3,30.2,0
2011,253,29.4,41.8,0
2011,254,28.6,43.5,0
2011,255,29.3,43.1,0
2011,256,27.2,50,1.27
2011,257,26.8,53.6,0
2011,258,27.6,43.7,0
2011,259,29.2,38,0
2011,260,28.3,32.2,0
2011,261,27.5,34.4,0
2011,262,28.1,34.8,0
2011,263,28.2,32.4,0
2011,264,28.7,29.1,0
2011,265,29.9,27.3,0
2011,266,30.1,28,0
2011,267,31,24.5,0
2011,268,29.8,27.4,0
2011,269,27.6,27.3,0
2011,270,28.8,30.2,0
2011,271,29.5,31.7,0
2011,272,29.4,32.1,0
2011,273,30.6,29.3,0
2011,274,29.1,31.8,0
2011,275,28.9,38.3,0
2011,276,29.4,32.1,0
2011,277,25.2,41.3,4.06
2011,278,21.5,53.4,0
2011,279,20.5,36.5,0
2011,280,17.5,42.5,0
2011,281,17.9,36.6,0
2011,282,19.6,35.9,0
2011,283,20.3,37.4,0
2011,284,21.9,34.1,0
2011,285,24.4,33.1,0
2011,286,25.2,34.8,0
2011,287,25.1,33,0
2011,288,25.7,31.9,0
2011,289,25.5,29.6,0
2011,290,25.7,30.6,0
2011,291,25.2,32.3,0
2011,292,24.3,30.6,0
2011,293,23.8,31.1,0
2011,294,24.1,37.4,0
2011,295,24.1,42.8,0
2011,296,23.7,39.9,0
2011,297,23.6,39.7,0
2011,298,25,42.6,0
2011,299,20.6,52.2,0
2011,300,18,37.2,0
2011,301,19.1,43.6,0
2011,302,20,44.8,0
2011,303,20.3,44.2,0
2011,304,20.8,40.5,0
2011,305,20.5,33.5,0
2011,306,18.6,17.4,0
2011,307,16.7,32.8,0
2011,308,19,40.2,6.1
2011,309,12,65.1,4.06
2011,310,11.9,63.7,0
2011,311,11.3,69.2,7.11
2011,312,10.7,65.5,0
2011,313,13.6,51.4,0
2011,314,17.8,26.8,0
2011,315,16.1,37.9,0
2011,316,16.8,42,0.51
2011,317,15.9,80.5,3.05
2011,318,14.8,73.5,0
2011,319,14.7,71.6,0
2011,320,15,70.6,0
2011,321,15.9,61.1,0
2011,322,15.5,57.7,0
2011,323,15.3,57.4,0
2011,324,14.7,67.6,0
2011,325,14.5,72.5,0.25
2011,326,13.8,67.2,0
2011,327,15.3,55.9,0
2011,328,14.4,56.6,0
2011,329,15.1,62.1,0
2011,330,15.1,49.9,0
2011,331,14.1,30.7,0
2011,332,13.2,45.5,0
2011,333,12.9,52.5,0
2011,334,13.3,50.1,0
2011,335,11,55.3,1.27
2011,336,10.3,70.8,0.25
